Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
P00067542,Grocery,73.84,4,18,Game Zone,Razer Inc.
P00251742,Appliances,56.36,3,39,Sound Zone,Sonos Inc.
P00030042,Toys,44.33,6,9,Photo World,Canon Inc.
P00213442,Toys,79.43,2,13,Tech Haven,Samsung Electronics
P00317242,Toys,27.15,4,18,Game Zone,Razer Inc.
P00279242,Health & Beauty,77.6,2,13,Tech Haven,Samsung Electronics
P00071342,Toys,28.92,7,17,Health Zone,Garmin Ltd.
P00055942,Toys,35.54,2,13,Tech Haven,Samsung Electronics
P00245142,Patio & Garden,52.14,7,17,Health Zone,Garmin Ltd.
P00230042,Toys,47.7,1,16,Electro Mart,Sony Corporation
P00209442,Toys,5.36,6,9,Photo World,Canon Inc.
P00150642,Health & Beauty,70.2,3,39,Sound Zone,Sonos Inc.
P00142642,Toys,32,3,39,Sound Zone,Sonos Inc.
P00123442,Health & Beauty,14.42,5,18,InnoTech,Razer Inc.
P00226042,Patio & Garden,29.25,3,39,Sound Zone,Sonos Inc.
P00081742,Household Essentials,76.69,2,13,Tech Haven,Samsung Electronics
P00009542,Toys,59.17,5,18,InnoTech,Razer Inc.
P00046642,Grocery,79.5,3,39,Sound Zone,Sonos Inc.
P00167542,Health & Beauty,73.61,1,16,Electro Mart,Sony Corporation
P00271742,Grocery,55.21,4,18,Game Zone,Razer Inc.
P00217042,Toys,14.86,5,18,InnoTech,Razer Inc.
P00246442,Office & School Supplies,74.67,3,39,Sound Zone,Sonos Inc.
P00358842,Patio & Garden,70.36,1,16,Electro Mart,Sony Corporation
P00209542,Health & Beauty,75.95,4,18,Game Zone,Razer Inc.
P00101642,Pets,44.47,1,16,Electro Mart,Sony Corporation
P00363442,Grocery,39.21,3,39,Sound Zone,Sonos Inc.
P00179442,Patio & Garden,16.48,3,39,Sound Zone,Sonos Inc.
P00089742,Toys,16.24,2,13,Tech Haven,Samsung Electronics
P00203942,Health & Beauty,55.3,51,51,Pakistan,Pakistan
P00290342,Toys,6.48,4,18,Game Zone,Razer Inc.
P00242842,Health & Beauty,17.69,6,9,Photo World,Canon Inc.
P00146542,Electronics,54.35,5,18,InnoTech,Razer Inc.
P00165042,Electronics,41.44,7,17,Health Zone,Garmin Ltd.
P00232742,Toys,33.87,5,18,InnoTech,Razer Inc.
P00312442,Patio & Garden,71.88,5,18,InnoTech,Razer Inc.
P00180842,Patio & Garden,11.15,3,39,Sound Zone,Sonos Inc.
P00245442,Patio & Garden,78.47,3,39,Sound Zone,Sonos Inc.
P00076742,Health & Beauty,76.65,4,18,Game Zone,Razer Inc.
P00144442,Health & Beauty,31.23,1,16,Electro Mart,Sony Corporation
P00356642,Toys,30.69,4,18,Game Zone,Razer Inc.
P00366342,Health & Beauty,39.1,7,17,Health Zone,Garmin Ltd.
P00241442,Electronics,37.27,2,13,Tech Haven,Samsung Electronics
P00349142,Patio & Garden,9.74,4,18,Game Zone,Razer Inc.
P00257742,Patio & Garden,41.23,6,9,Photo World,Canon Inc.
P00160242,Patio & Garden,20.25,2,13,Tech Haven,Samsung Electronics
P00012842,"Arts, Crafts & Sewing",51.21,3,39,Sound Zone,Sonos Inc.
P00227042,Patio & Garden,33.58,1,16,Electro Mart,Sony Corporation
P00319642,Household Essentials,36.67,1,16,Electro Mart,Sony Corporation
P00045242,Grocery,45.15,4,18,Game Zone,Razer Inc.
P00200942,Home & Kitchen,36.75,1,16,Electro Mart,Sony Corporation
P00315742,Health & Beauty,69.15,4,18,Game Zone,Razer Inc.
P00355042,"Books, Movies & Music",56.55,5,18,InnoTech,Razer Inc.
P00164642,Health & Beauty,39.18,3,39,Sound Zone,Sonos Inc.
P00333542,Toys,70.31,2,13,Tech Haven,Samsung Electronics
P00354042,Grocery,4.23,6,9,Photo World,Canon Inc.
P00229142,Health & Beauty,9.45,4,18,Game Zone,Razer Inc.
P00359942,Patio & Garden,65.09,1,16,Electro Mart,Sony Corporation
P00034942,Toys,24.65,3,39,Sound Zone,Sonos Inc.
P00301642,Health & Beauty,76.45,2,13,Tech Haven,Samsung Electronics
P00158342,Toys,12.53,3,39,Sound Zone,Sonos Inc.
P00140242,Appliances,38.75,4,18,Game Zone,Razer Inc.
P00171842,Toys,73.28,6,9,Photo World,Canon Inc.
P00357342,Toys,47.63,4,18,Game Zone,Razer Inc.
P00147642,Grocery,58.55,5,18,InnoTech,Razer Inc.
P00191142,Clothing,2.35,4,18,Game Zone,Razer Inc.
P00350842,Toys,60.12,3,39,Sound Zone,Sonos Inc.
P00292442,Grocery,11.02,6,9,Photo World,Canon Inc.
P00121942,Toys,30.23,2,13,Tech Haven,Samsung Electronics
P00361142,Toys,71.59,4,18,Game Zone,Razer Inc.
P00340842,Patio & Garden,51.48,2,13,Tech Haven,Samsung Electronics
P00073042,Toys,49.57,7,17,Health Zone,Garmin Ltd.
P00026442,Toys,65.95,2,13,Tech Haven,Samsung Electronics
P00334142,Toys,72.89,7,17,Health Zone,Garmin Ltd.
P00140542,Grocery,4.55,1,16,Electro Mart,Sony Corporation
P00103442,Patio & Garden,13.06,6,9,Photo World,Canon Inc.
P00246242,Office & School Supplies,16.09,3,39,Sound Zone,Sonos Inc.
P00091042,Health & Beauty,64.32,3,39,Sound Zone,Sonos Inc.
P00191542,Clothing,78.97,5,18,InnoTech,Razer Inc.
P00291542,Health & Beauty,38.64,3,39,Sound Zone,Sonos Inc.
P00356342,Grocery,41.93,2,13,Tech Haven,Samsung Electronics
P00356242,Health & Beauty,58.45,5,18,InnoTech,Razer Inc.
P00188842,Toys,4.47,3,39,Sound Zone,Sonos Inc.
P00189942,Clothing,15.38,1,16,Electro Mart,Sony Corporation
P00034542,Toys,45.03,4,18,Game Zone,Razer Inc.
P00326442,Toys,33.51,5,18,InnoTech,Razer Inc.
P00335142,Health & Beauty,51.52,3,39,Sound Zone,Sonos Inc.
P00060942,Health & Beauty,42.42,1,16,Electro Mart,Sony Corporation
P00141742,Health & Beauty,27.42,4,18,Game Zone,Razer Inc.
P00361442,Baby,76.09,1,16,Electro Mart,Sony Corporation
P00351742,Home & Kitchen,69.86,3,39,Sound Zone,Sonos Inc.
P00353342,Home & Kitchen,3.19,3,39,Sound Zone,Sonos Inc.
P00267442,Grocery,57.29,2,13,Tech Haven,Samsung Electronics
P00360642,Household Essentials,6.83,51,51,Pakistan,Pakistan
P00243742,Patio & Garden,36.77,4,18,Game Zone,Razer Inc.
P00243442,Patio & Garden,7.02,6,9,Photo World,Canon Inc.
P00103542,Health & Beauty,60.56,5,18,InnoTech,Razer Inc.
P00103942,Toys,6.51,7,17,Health Zone,Garmin Ltd.
P00286242,Health & Beauty,73.93,5,18,InnoTech,Razer Inc.
P00140642,Health & Beauty,65.36,5,18,InnoTech,Razer Inc.
P00315942,Grocery,49.9,3,39,Sound Zone,Sonos Inc.
P00259642,Home & Kitchen,38.38,3,39,Sound Zone,Sonos Inc.
P00070642,Patio & Garden,43.13,4,18,Game Zone,Razer Inc.
P00076142,Toys,56.33,1,16,Electro Mart,Sony Corporation
P00299942,Toys,22.88,4,18,Game Zone,Razer Inc.
P00133342,Toys,71.45,7,17,Health Zone,Garmin Ltd.
P00107042,Home & Kitchen,76.69,2,13,Tech Haven,Samsung Electronics
P00012042,Toys,76.26,4,18,Game Zone,Razer Inc.
P00009642,Grocery,59.49,6,9,Photo World,Canon Inc.
P00138642,Household Essentials,52.35,2,13,Tech Haven,Samsung Electronics
P00316342,Health & Beauty,39.55,3,39,Sound Zone,Sonos Inc.
P00087742,Health & Beauty,52.91,1,16,Electro Mart,Sony Corporation
P00143942,Health & Beauty,42.27,1,16,Electro Mart,Sony Corporation
P00088142,Electronics,25.31,4,18,Game Zone,Razer Inc.
P00244542,Patio & Garden,45.57,1,16,Electro Mart,Sony Corporation
P00245042,Patio & Garden,32.83,4,18,Game Zone,Razer Inc.
P00137942,Health & Beauty,32.94,5,18,InnoTech,Razer Inc.
P00134842,Health & Beauty,64.79,3,39,Sound Zone,Sonos Inc.
P00187642,Electronics,44.33,2,13,Tech Haven,Samsung Electronics
P00340542,Toys,74.34,6,9,Photo World,Canon Inc.
P00195142,Toys,60.86,4,18,Game Zone,Razer Inc.
P00287142,Health & Beauty,2.66,1,16,Electro Mart,Sony Corporation
P00235642,Toys,21.46,3,39,Sound Zone,Sonos Inc.
P00048842,Toys,77.42,2,13,Tech Haven,Samsung Electronics
P00273042,Health & Beauty,79.56,3,39,Sound Zone,Sonos Inc.
P00269042,"Books, Movies & Music",39.68,4,18,Game Zone,Razer Inc.
P00255242,Grocery,35.14,6,9,Photo World,Canon Inc.
P00090742,"Books, Movies & Music",36.56,4,18,Game Zone,Razer Inc.
P00121742,Baby,51.19,5,18,InnoTech,Razer Inc.
P00254442,Grocery,63.3,4,18,Game Zone,Razer Inc.
P00244942,Patio & Garden,57.48,3,39,Sound Zone,Sonos Inc.
P00071742,Electronics,23.77,6,9,Photo World,Canon Inc.
P00112742,Electronics,18.76,2,13,Tech Haven,Samsung Electronics
P00353442,Home & Kitchen,40.16,4,18,Game Zone,Razer Inc.
P00290742,Toys,9.13,2,13,Tech Haven,Samsung Electronics
P00080942,Health & Beauty,71.44,7,17,Health Zone,Garmin Ltd.
P00048242,Toys,7.69,2,13,Tech Haven,Samsung Electronics
P00242442,Grocery,10.55,7,17,Health Zone,Garmin Ltd.
P00215542,Grocery,6.58,1,16,Electro Mart,Sony Corporation
P00154842,Appliances,42.93,6,9,Photo World,Canon Inc.
P00254842,Health & Beauty,4.92,3,39,Sound Zone,Sonos Inc.
P00143842,Health & Beauty,29.33,3,39,Sound Zone,Sonos Inc.
P00276742,Health & Beauty,3.56,5,18,InnoTech,Razer Inc.
P00338342,Health & Beauty,22.78,3,39,Sound Zone,Sonos Inc.
P00267042,Home & Kitchen,21.88,2,13,Tech Haven,Samsung Electronics
P00149842,"Arts, Crafts & Sewing",7.06,5,18,InnoTech,Razer Inc.
P00228842,Toys,40.82,3,39,Sound Zone,Sonos Inc.
P00157242,"Arts, Crafts & Sewing",48.48,1,16,Electro Mart,Sony Corporation
P00278742,Appliances,69.1,4,18,Game Zone,Razer Inc.
P00043442,Health & Beauty,62.93,5,18,InnoTech,Razer Inc.
P00325842,Patio & Garden,28.43,3,39,Sound Zone,Sonos Inc.
P00012442,Baby,28.15,1,16,Electro Mart,Sony Corporation
P00166842,Toys,9.36,4,18,Game Zone,Razer Inc.
P00252242,Household Essentials,74.6,1,16,Electro Mart,Sony Corporation
P00069942,Household Essentials,49.45,3,39,Sound Zone,Sonos Inc.
P00021542,Patio & Garden,67.86,3,39,Sound Zone,Sonos Inc.
P00160142,Appliances,29.49,2,13,Tech Haven,Samsung Electronics
P00019442,Toys,32.82,51,51,Pakistan,Pakistan
P00333242,Toys,76.69,4,18,Game Zone,Razer Inc.
P00343642,Baby,37.41,6,9,Photo World,Canon Inc.
P00318042,Health & Beauty,64.37,5,18,InnoTech,Razer Inc.
P00054842,"Arts, Crafts & Sewing",30.11,7,17,Health Zone,Garmin Ltd.
P00260942,Baby,42.14,5,18,InnoTech,Razer Inc.
P00055842,Toys,35.55,5,18,InnoTech,Razer Inc.
P00264342,Health & Beauty,8.69,3,39,Sound Zone,Sonos Inc.
P00061942,Appliances,73.74,3,39,Sound Zone,Sonos Inc.
P00153442,Toys,65.95,4,18,Game Zone,Razer Inc.
P00336342,Pets,25.19,1,16,Electro Mart,Sony Corporation
P00056742,Toys,53.3,4,18,Game Zone,Razer Inc.
P00264842,Patio & Garden,25.51,7,17,Health Zone,Garmin Ltd.
P00353842,Office & School Supplies,2.1,2,13,Tech Haven,Samsung Electronics
P00078042,Toys,3.66,4,18,Game Zone,Razer Inc.
P00071642,Health & Beauty,20.72,6,9,Photo World,Canon Inc.
P00204142,"Arts, Crafts & Sewing",22.51,2,13,Tech Haven,Samsung Electronics
P00067342,Toys,51.05,3,39,Sound Zone,Sonos Inc.
P00100542,"Arts, Crafts & Sewing",28.32,1,16,Electro Mart,Sony Corporation
P00300542,Toys,30.46,1,16,Electro Mart,Sony Corporation
P00156342,Health & Beauty,44.3,4,18,Game Zone,Razer Inc.
P00353642,Health & Beauty,66.13,1,16,Electro Mart,Sony Corporation
P00285942,Toys,23.25,4,18,Game Zone,Razer Inc.
P00209342,Toys,32.34,5,18,InnoTech,Razer Inc.
P00038242,Household Essentials,78.14,3,39,Sound Zone,Sonos Inc.
P00275042,Toys,14.25,2,13,Tech Haven,Samsung Electronics
P00324142,Health & Beauty,22.99,6,9,Photo World,Canon Inc.
P00345042,Health & Beauty,39.05,4,18,Game Zone,Razer Inc.
P00197842,Household Essentials,22.8,1,16,Electro Mart,Sony Corporation
P00081442,Household Essentials,77.41,3,39,Sound Zone,Sonos Inc.
P00311442,Patio & Garden,4.01,2,13,Tech Haven,Samsung Electronics
P00159742,Electronics,43.94,3,39,Sound Zone,Sonos Inc.
P00011542,Health & Beauty,20.1,4,18,Game Zone,Razer Inc.
P00298042,Health & Beauty,15.36,6,9,Photo World,Canon Inc.
P00160842,Toys,48.88,4,18,Game Zone,Razer Inc.
P00238142,Health & Beauty,52.18,5,18,InnoTech,Razer Inc.
P00064842,Toys,16.46,4,18,Game Zone,Razer Inc.
P00342642,Grocery,51.74,3,39,Sound Zone,Sonos Inc.
P00251142,Health & Beauty,74.9,6,9,Photo World,Canon Inc.
P00146642,Toys,27.22,2,13,Tech Haven,Samsung Electronics
P00361042,Toys,41.87,4,18,Game Zone,Razer Inc.
P00161042,Appliances,7.64,2,13,Tech Haven,Samsung Electronics
P0095042,Clothing,18.36,7,17,Health Zone,Garmin Ltd.
P00337342,Electronics,11.15,2,13,Tech Haven,Samsung Electronics
P00345142,Health & Beauty,23.91,7,17,Health Zone,Garmin Ltd.
P00168842,Grocery,58.14,1,16,Electro Mart,Sony Corporation
P00046542,Health & Beauty,35.82,6,9,Photo World,Canon Inc.
P00060142,Toys,9.06,3,39,Sound Zone,Sonos Inc.
P00254042,Toys,14.17,3,39,Sound Zone,Sonos Inc.
P00071842,Clothing,13.41,5,18,InnoTech,Razer Inc.
P00151442,Toys,74.61,3,39,Sound Zone,Sonos Inc.
P00133242,Health & Beauty,54.98,2,13,Tech Haven,Samsung Electronics
P00082442,Clothing,71.1,5,18,InnoTech,Razer Inc.
P00072342,Pharmacy & OTC,15.22,3,39,Sound Zone,Sonos Inc.
P00240642,Toys,11.18,1,16,Electro Mart,Sony Corporation
P00314142,Toys,31.21,4,18,Game Zone,Razer Inc.
P00132342,Clothing,21.17,5,18,InnoTech,Razer Inc.
P00343242,Electronics,65.02,3,39,Sound Zone,Sonos Inc.
P00261442,Grocery,67.33,1,16,Electro Mart,Sony Corporation
P00296842,Grocery,69.61,4,18,Game Zone,Razer Inc.
P0093742,Household Essentials,55.43,1,16,Electro Mart,Sony Corporation
P00289142,Toys,58.79,3,39,Sound Zone,Sonos Inc.
P00266242,Patio & Garden,48.76,3,39,Sound Zone,Sonos Inc.
P00338742,Health & Beauty,13.74,2,13,Tech Haven,Samsung Electronics
P00132442,"Arts, Crafts & Sewing",12.83,51,51,Pakistan,Pakistan
P00222742,Toys,24.47,4,18,Game Zone,Razer Inc.
P00172742,Health & Beauty,11.64,6,9,Photo World,Canon Inc.
P00060442,Health & Beauty,30.72,5,18,InnoTech,Razer Inc.
P00181142,Patio & Garden,68.61,7,17,Health Zone,Garmin Ltd.
P00040542,Toys,63.91,5,18,InnoTech,Razer Inc.
P00068542,Toys,25.99,5,18,InnoTech,Razer Inc.
P00325642,Patio & Garden,34.01,3,39,Sound Zone,Sonos Inc.
P00328842,Health & Beauty,49.54,3,39,Sound Zone,Sonos Inc.
P00018442,Health & Beauty,58.16,4,18,Game Zone,Razer Inc.
P00201142,Health & Beauty,31.26,1,16,Electro Mart,Sony Corporation
P00205342,Toys,78.06,4,18,Game Zone,Razer Inc.
P00205742,Health & Beauty,60.51,7,17,Health Zone,Garmin Ltd.
P00139442,Health & Beauty,30.54,2,13,Tech Haven,Samsung Electronics
P00004942,Toys,19.74,4,18,Game Zone,Razer Inc.
P00061742,Health & Beauty,28.76,6,9,Photo World,Canon Inc.
P00092842,Grocery,20.76,2,13,Tech Haven,Samsung Electronics
P00030542,Home & Kitchen,32.56,3,39,Sound Zone,Sonos Inc.
P00202342,"Arts, Crafts & Sewing",71.26,1,16,Electro Mart,Sony Corporation
P0097442,Toys,20.26,1,16,Electro Mart,Sony Corporation
P00250042,Toys,24.18,4,18,Game Zone,Razer Inc.
P00129942,Toys,11.59,1,16,Electro Mart,Sony Corporation
P00186742,Clothing,19.1,4,18,Game Zone,Razer Inc.
P00063842,Household Essentials,3.9,5,18,InnoTech,Razer Inc.
P00323242,Office & School Supplies,57.97,3,39,Sound Zone,Sonos Inc.
P00341442,Toys,41.21,2,13,Tech Haven,Samsung Electronics
P00023442,"Arts, Crafts & Sewing",32.15,6,9,Photo World,Canon Inc.
P00077542,Toys,75.22,4,18,Game Zone,Razer Inc.
P00369342,Patio & Garden,25.05,1,16,Electro Mart,Sony Corporation
P00327942,Health & Beauty,36.97,3,39,Sound Zone,Sonos Inc.
P00163942,Toys,55.34,2,13,Tech Haven,Samsung Electronics
P00332642,Health & Beauty,79.68,3,39,Sound Zone,Sonos Inc.
P00068242,Electronics,67.63,4,18,Game Zone,Razer Inc.
P00108242,Baby,52.03,6,9,Photo World,Canon Inc.
P00228542,Electronics,29.48,4,18,Game Zone,Razer Inc.
P00325542,"Books, Movies & Music",11.61,5,18,InnoTech,Razer Inc.
P00368842,Office & School Supplies,2.43,4,18,Game Zone,Razer Inc.
P00255042,Patio & Garden,25.85,3,39,Sound Zone,Sonos Inc.
P00122042,Household Essentials,58.26,6,9,Photo World,Canon Inc.
P00014342,Toys,4.42,2,13,Tech Haven,Samsung Electronics
P00334942,Patio & Garden,60.52,4,18,Game Zone,Razer Inc.
P00198442,Toys,4.56,2,13,Tech Haven,Samsung Electronics
P00076642,Health & Beauty,32.39,7,17,Health Zone,Garmin Ltd.
P00050042,Health & Beauty,46.82,2,13,Tech Haven,Samsung Electronics
P00249442,Health & Beauty,31.75,7,17,Health Zone,Garmin Ltd.
P00089642,Toys,43.12,1,16,Electro Mart,Sony Corporation
P00266342,Toys,36.53,6,9,Photo World,Canon Inc.
P00229442,Toys,38.6,3,39,Sound Zone,Sonos Inc.
P00255642,Toys,71.19,3,39,Sound Zone,Sonos Inc.
P00123042,Patio & Garden,62.77,5,18,InnoTech,Razer Inc.
P00358642,Health & Beauty,46.17,3,39,Sound Zone,Sonos Inc.
P00103842,Health & Beauty,74.71,2,13,Tech Haven,Samsung Electronics
P00260842,Grocery,9.87,5,18,InnoTech,Razer Inc.
P00237742,Toys,21.74,3,39,Sound Zone,Sonos Inc.
P00153042,Appliances,34.68,1,16,Electro Mart,Sony Corporation
P00114242,Furniture,52.6,4,18,Game Zone,Razer Inc.
P00144742,Appliances,53.4,5,18,InnoTech,Razer Inc.
P00066142,Toys,20.95,3,39,Sound Zone,Sonos Inc.
P00283442,Toys,27.31,1,16,Electro Mart,Sony Corporation
P00133542,Health & Beauty,40.71,4,18,Game Zone,Razer Inc.
P00308442,Health & Beauty,33.62,1,16,Electro Mart,Sony Corporation
P00278342,Toys,33.24,3,39,Sound Zone,Sonos Inc.
P00013242,Baby,38.78,3,39,Sound Zone,Sonos Inc.
P00011242,Baby,43.71,2,13,Tech Haven,Samsung Electronics
P00333342,Health & Beauty,34.61,51,51,Pakistan,Pakistan
P00144842,Toys,54,4,18,Game Zone,Razer Inc.
P00204842,Toys,67.45,6,9,Photo World,Canon Inc.
P00161742,Health & Beauty,68.88,5,18,InnoTech,Razer Inc.
P00072142,Toys,32.1,7,17,Health Zone,Garmin Ltd.
P00062942,Health & Beauty,60.75,5,18,InnoTech,Razer Inc.
P00060342,Toys,59.33,5,18,InnoTech,Razer Inc.
P00065842,Baby,74.18,3,39,Sound Zone,Sonos Inc.
P00290142,Toys,17.77,3,39,Sound Zone,Sonos Inc.
P00159342,Health & Beauty,16.98,4,18,Game Zone,Razer Inc.
P00076242,Health & Beauty,9.04,1,16,Electro Mart,Sony Corporation
P00264142,Toys,47.23,4,18,Game Zone,Razer Inc.
P00264942,Patio & Garden,78.72,7,17,Health Zone,Garmin Ltd.
P00287742,Toys,35.22,2,13,Tech Haven,Samsung Electronics
P00224942,Toys,68.36,4,18,Game Zone,Razer Inc.
P00104642,Toys,66.73,6,9,Photo World,Canon Inc.
P00158642,Toys,40.96,2,13,Tech Haven,Samsung Electronics
P00019242,Toys,16.84,3,39,Sound Zone,Sonos Inc.
P00167142,Toys,73.29,1,16,Electro Mart,Sony Corporation
P00143742,Toys,73.22,1,16,Electro Mart,Sony Corporation
P00080842,Health & Beauty,8.98,4,18,Game Zone,Razer Inc.
P00255442,Toys,9.03,1,16,Electro Mart,Sony Corporation
P00351442,Toys,46.76,4,18,Game Zone,Razer Inc.
P00367842,Health & Beauty,10.11,5,18,InnoTech,Razer Inc.
P00306742,Automotive,31.12,3,39,Sound Zone,Sonos Inc.
P00136942,Health & Beauty,63.09,2,13,Tech Haven,Samsung Electronics
P00167842,Health & Beauty,57.18,6,9,Photo World,Canon Inc.
P00123242,Patio & Garden,50.82,4,18,Game Zone,Razer Inc.
P00028642,Health & Beauty,56.93,1,16,Electro Mart,Sony Corporation
P00045742,Health & Beauty,50.16,3,39,Sound Zone,Sonos Inc.
P00297242,Baby,40.11,2,13,Tech Haven,Samsung Electronics
P00277342,Baby,17.48,3,39,Sound Zone,Sonos Inc.
P00228742,Toys,74.73,4,18,Game Zone,Razer Inc.
P00076342,Electronics,64.02,6,9,Photo World,Canon Inc.
P00135542,Furniture,70.21,4,18,Game Zone,Razer Inc.
P00044742,Health & Beauty,63.91,5,18,InnoTech,Razer Inc.
P00157042,"Arts, Crafts & Sewing",29.78,4,18,Game Zone,Razer Inc.
P00340442,"Books, Movies & Music",72.9,3,39,Sound Zone,Sonos Inc.
P00309742,Health & Beauty,74.85,6,9,Photo World,Canon Inc.
P00280042,Health & Beauty,9.7,2,13,Tech Haven,Samsung Electronics
P00277142,Patio & Garden,52.38,4,18,Game Zone,Razer Inc.
P00340142,Toys,61.03,2,13,Tech Haven,Samsung Electronics
P00284542,Patio & Garden,5.75,7,17,Health Zone,Garmin Ltd.
P00358542,Health & Beauty,43.8,2,13,Tech Haven,Samsung Electronics
P00363542,Baby,14.25,7,17,Health Zone,Garmin Ltd.
P00201742,Toys,67.09,1,16,Electro Mart,Sony Corporation
P00262042,Baby,24.93,6,9,Photo World,Canon Inc.
P00211642,Grocery,71.14,3,39,Sound Zone,Sonos Inc.
P00366742,Baby,8.85,3,39,Sound Zone,Sonos Inc.
P00144342,Office & School Supplies,43.86,5,18,InnoTech,Razer Inc.
P00345542,Health & Beauty,30.35,3,39,Sound Zone,Sonos Inc.
P00210742,"Arts, Crafts & Sewing",63.84,2,13,Tech Haven,Samsung Electronics
P00078942,Health & Beauty,12.78,5,18,InnoTech,Razer Inc.
P00010642,Baby,78.23,3,39,Sound Zone,Sonos Inc.
P00007742,Toys,48.36,1,16,Electro Mart,Sony Corporation
P00153242,Toys,15.76,4,18,Game Zone,Razer Inc.
P00210242,Toys,23.23,5,18,InnoTech,Razer Inc.
P00063542,Health & Beauty,45.35,3,39,Sound Zone,Sonos Inc.
P00279742,"Arts, Crafts & Sewing",12.18,1,16,Electro Mart,Sony Corporation
P00174642,Toys,5.97,4,18,Game Zone,Razer Inc.
P00365542,Health & Beauty,3.68,1,16,Electro Mart,Sony Corporation
P00330742,Baby,17.17,3,39,Sound Zone,Sonos Inc.
P00161342,Grocery,38.07,3,39,Sound Zone,Sonos Inc.
P00305442,Toys,67.81,2,13,Tech Haven,Samsung Electronics
P00135442,Health & Beauty,5.22,51,51,Pakistan,Pakistan
P00111342,Health & Beauty,38.02,4,18,Game Zone,Razer Inc.
P00175342,Pets,46.11,6,9,Photo World,Canon Inc.
P00358042,Toys,38.48,5,18,InnoTech,Razer Inc.
P00362942,Health & Beauty,79.47,7,17,Health Zone,Garmin Ltd.
P00054142,"Arts, Crafts & Sewing",27.91,5,18,InnoTech,Razer Inc.
P00142442,Clothing,70.91,5,18,InnoTech,Razer Inc.
P00137842,Appliances,4.83,3,39,Sound Zone,Sonos Inc.
P00090142,Toys,34.4,3,39,Sound Zone,Sonos Inc.
P00291642,Health & Beauty,3.59,4,18,Game Zone,Razer Inc.
P00293942,Toys,12.3,1,16,Electro Mart,Sony Corporation
P00090342,Pets,15.93,4,18,Game Zone,Razer Inc.
P00017942,Toys,37.8,7,17,Health Zone,Garmin Ltd.
P00345342,Health & Beauty,25.32,2,13,Tech Haven,Samsung Electronics
P00125842,Patio & Garden,45.17,4,18,Game Zone,Razer Inc.
P00307242,Baby,9.31,6,9,Photo World,Canon Inc.
P00005542,Electronics,10.96,2,13,Tech Haven,Samsung Electronics
P0098042,Toys,69.46,3,39,Sound Zone,Sonos Inc.
P00164142,Toys,63.59,1,16,Electro Mart,Sony Corporation
P00318542,Toys,31.89,1,16,Electro Mart,Sony Corporation
P00316042,Electronics,74.39,4,18,Game Zone,Razer Inc.
P00311742,Health & Beauty,23.52,1,16,Electro Mart,Sony Corporation
P0099142,Toys,30.06,4,18,Game Zone,Razer Inc.
P00215142,Toys,43.47,5,18,InnoTech,Razer Inc.
P00154142,Health & Beauty,22.62,3,39,Sound Zone,Sonos Inc.
P00247442,Health & Beauty,36.25,2,13,Tech Haven,Samsung Electronics
P00308142,Health & Beauty,55.79,6,9,Photo World,Canon Inc.
P00215342,Toys,64.05,4,18,Game Zone,Razer Inc.
P00364042,Health & Beauty,57.78,1,16,Electro Mart,Sony Corporation
P00069142,Baby,53.07,3,39,Sound Zone,Sonos Inc.
P00007642,Baby,5.66,2,13,Tech Haven,Samsung Electronics
P00027942,Health & Beauty,65.34,3,39,Sound Zone,Sonos Inc.
P00014442,Household Essentials,59.84,4,18,Game Zone,Razer Inc.
P00038542,Grocery,64.25,6,9,Photo World,Canon Inc.
P00341842,Office & School Supplies,30.25,4,18,Game Zone,Razer Inc.
P00240742,"Arts, Crafts & Sewing",25.5,5,18,InnoTech,Razer Inc.
P00189442,Toys,45.61,4,18,Game Zone,Razer Inc.
P00339642,Toys,71.09,3,39,Sound Zone,Sonos Inc.
P00075142,Toys,34.86,6,9,Photo World,Canon Inc.
P00081942,Grocery,37.65,2,13,Tech Haven,Samsung Electronics
P00263742,Health & Beauty,10.33,4,18,Game Zone,Razer Inc.
P00292542,Health & Beauty,12.7,2,13,Tech Haven,Samsung Electronics
P00154342,Health & Beauty,46.26,7,17,Health Zone,Garmin Ltd.
P00364942,Toys,67.89,2,13,Tech Haven,Samsung Electronics
P00283742,Toys,76.03,7,17,Health Zone,Garmin Ltd.
P00241942,Toys,53.67,1,16,Electro Mart,Sony Corporation
P00338642,Baby,50.2,6,9,Photo World,Canon Inc.
P00077442,Toys,45.93,3,39,Sound Zone,Sonos Inc.
P00261642,Toys,78.51,3,39,Sound Zone,Sonos Inc.
P00334842,Toys,17.66,5,18,InnoTech,Razer Inc.
P00265942,Health & Beauty,16.49,3,39,Sound Zone,Sonos Inc.
P00235042,Toys,18.76,2,13,Tech Haven,Samsung Electronics
P00253342,Grocery,17.23,5,18,InnoTech,Razer Inc.
P00207142,Grocery,72.96,3,39,Sound Zone,Sonos Inc.
P00364742,Patio & Garden,3.47,1,16,Electro Mart,Sony Corporation
P00257942,Patio & Garden,68.23,4,18,Game Zone,Razer Inc.
P00284342,"Arts, Crafts & Sewing",7.34,5,18,InnoTech,Razer Inc.
P00296442,Health & Beauty,60.75,3,39,Sound Zone,Sonos Inc.
P00181042,Patio & Garden,13.22,1,16,Electro Mart,Sony Corporation
P00271642,Health & Beauty,18.94,4,18,Game Zone,Razer Inc.
